year,event,session,rcm_index,source_time_utc,category,message,status,flag,scope,sector,driver_number,lap,scope_key,state_group,transition,state_after_scope,source_url,source_sha256
2019,Brazilian Grand Prix,Race,39,2019-11-17T18:04:20+00:00,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:04:19,,BLUE,Driver,,26,42,DRIVER:26,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,40,2019-11-17T18:04:52+00:00,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:04:51,,BLUE,Driver,,8,43,DRIVER:8,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,41,2019-11-17T18:05:00+00:00,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:04:59,,BLUE,Driver,,4,43,DRIVER:4,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,42,2019-11-17T18:05:14+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:05:13,,BLUE,Driver,,88,43,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,43,2019-11-17T18:05:35+00:00,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:05:34,,BLUE,Driver,,63,43,DRIVER:63,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,44,2019-11-17T18:06:31+00:00,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:06:31,,BLUE,Driver,,3,44,DRIVER:3,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,45,2019-11-17T18:07:37+00:00,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:07:36,,BLUE,Driver,,20,45,DRIVER:20,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,46,2019-11-17T18:08:15+00:00,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:08:14,,BLUE,Driver,,27,45,DRIVER:27,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,47,2019-11-17T18:08:26+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:08:25,,BLUE,Driver,,18,45,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,48,2019-11-17T18:09:14+00:00,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:09:14,,BLUE,Driver,,27,46,DRIVER:27,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,49,2019-11-17T18:10:05+00:00,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:10:05,,BLUE,Driver,,63,47,DRIVER:63,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,50,2019-11-17T18:10:42+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:10:41,,BLUE,Driver,,18,47,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,51,2019-11-17T18:11:04+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:11:03,,BLUE,Driver,,88,48,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,52,2019-11-17T18:11:24+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:11:23,,BLUE,Driver,,18,48,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,53,2019-11-17T18:11:38+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:11:38,,BLUE,Driver,,88,48,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,54,2019-11-17T18:12:04+00:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:12:04,,BLUE,Driver,,55,48,DRIVER:55,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,55,2019-11-17T18:12:28+00:00,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:12:28,,BLUE,Driver,,7,49,DRIVER:7,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,56,2019-11-17T18:12:49+00:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:12:48,,BLUE,Driver,,55,49,DRIVER:55,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,57,2019-11-17T18:13:02+00:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:13:02,,BLUE,Driver,,55,49,DRIVER:55,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,58,2019-11-17T18:13:30+00:00,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:13:29,,BLUE,Driver,,4,50,DRIVER:4,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,59,2019-11-17T18:13:44+00:00,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:13:43,,BLUE,Driver,,26,50,DRIVER:26,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,60,2019-11-17T18:13:57+00:00,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:13:57,,BLUE,Driver,,4,50,DRIVER:4,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,61,2019-11-17T18:14:58+00:00,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:14:57,,BLUE,Driver,,8,51,DRIVER:8,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,62,2019-11-17T18:15:29+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:15:29,,BLUE,Driver,,10,51,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,63,2019-11-17T18:16:17+00:00,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:16:17,,BLUE,Driver,,20,52,DRIVER:20,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,64,2019-11-17T18:16:39+00:00,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:16:38,,BLUE,Driver,,27,52,DRIVER:27,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,65,2019-11-17T18:17:06+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,53,SECTOR:5.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,66,2019-11-17T18:17:13+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,53,SECTOR:4.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,67,2019-11-17T18:17:16+00:00,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:17:16,,BLUE,Driver,,26,53,DRIVER:26,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,68,2019-11-17T18:18:14+00:00,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:18:14,,BLUE,Driver,,26,54,DRIVER:26,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,69,2019-11-17T18:18:44+00:00,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,54,GLOBAL,SAFETY_CAR,ACTIVATE,SAFETY_CAR,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,70,2019-11-17T18:22:58+00:00,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,56,SECTOR:4.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,71,2019-11-17T18:23:23+00:00,Other,"LAPPED CARS MAY NOW OVERTAKE - 10,8,55,7,99,4,11,18,3,26,20,27,63,88",,,,,,56,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,72,2019-11-17T18:24:00+00:00,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,57,SECTOR:5.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,73,2019-11-17T18:26:39+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,58,SECTOR:5.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,74,2019-11-17T18:27:19+00:00,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,59,SECTOR:5.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,75,2019-11-17T18:27:44+00:00,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,59,GLOBAL,SAFETY_CAR,OBSERVE,SAFETY_CAR,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,76,2019-11-17T18:28:58+00:00,Flag,TRACK CLEAR,,CLEAR,Track,,,59,GLOBAL,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,77,2019-11-17T18:29:14+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:29:14,,BLUE,Driver,,88,60,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,78,2019-11-17T18:29:17+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:29:17,,BLUE,Driver,,88,60,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,79,2019-11-17T18:31:33+00:00,Other,TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 55 (SAI) NOTED,,,,,,61,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,80,2019-11-17T18:31:34+00:00,Drs,DRS ENABLED,ENABLED,,,,,61,GLOBAL,DRS,ACTIVATE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,81,2019-11-17T18:33:20+00:00,Other,INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - OVERTAKING CAR 20 (MAG) AT THE CONTROL LINE ON THE RE-START,,,,,,63,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,82,2019-11-17T18:37:19+00:00,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,66,GLOBAL,SAFETY_CAR,ACTIVATE,SAFETY_CAR,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,83,2019-11-17T18:38:02+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,67,SECTOR:5.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,84,2019-11-17T18:39:52+00:00,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,68,SECTOR:5.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,85,2019-11-17T18:43:09+00:00,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,69,GLOBAL,SAFETY_CAR,OBSERVE,SAFETY_CAR,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,86,2019-11-17T18:43:14+00:00,Flag,TRACK CLEAR,,CLEAR,Track,,,69,GLOBAL,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,87,2019-11-17T18:43:52+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:43:51,,BLUE,Driver,,88,69,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,88,2019-11-17T18:43:58+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:43:57,,BLUE,Driver,,88,70,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,89,2019-11-17T18:44:44+00:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,70,SECTOR:11.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,90,2019-11-17T18:44:52+00:00,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,70,SECTOR:11.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,91,2019-11-17T18:44:55+00:00,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:44:55,,BLUE,Driver,,88,70,DRIVER:88,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,92,2019-11-17T18:45:47+00:00,Other,TURN 10 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) UNDER INVESTIGATION,,,,,,71,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,93,2019-11-17T18:46:16+00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,71,GLOBAL,RED_FLAG,ACTIVATE,RED_FLAG,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,94,2019-11-17T18:47:34+00:00,Other,5 SECOND TIME PENALTY FOR CAR 27 (HUL) - OVERTAKING CAR 20 (MAG) AT THE CONTROL LINE ON THE RE-START,,,,,,71,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,95,2019-11-17T18:48:34+00:00,Other,TURN 10 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE,,,,,,71,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,96,2019-11-17T18:51:47+00:00,Other,CARS USING DRS IN A YELLOW SECTOR ON LAP 53 AT TURN 4 ARE BEING INVESTIGATED,,,,,,71,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,Brazilian Grand Prix,Race,97,2019-11-17T18:55:32+00:00,Other,TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) NOTED,,,,,,71,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Brazilian%20Grand%20Prix/Race/rcm.json,a4e9bebb1d5cf2d8997b47f452c7d310503596be40ab535f61099a6749e00b80
2019,British Grand Prix,Race,0,2019-07-14T12:55:10+00:00,Other,RISK OF RAIN FOR THIS SESSION IS 20%,,,,,,1,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/British%20Grand%20Prix/Race/rcm.json,3f6521719049dcccfad735f78930a0ecca9116400e0d9aec550b38faee4f1fcb
2019,British Grand Prix,Race,1,2019-07-14T13:07:04+00:00,Drs,DRS DISABLED,DISABLED,,,,,1,GLOBAL,DRS,CLEAR,GREEN,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/British%20Grand%20Prix/Race/rcm.json,3f6521719049dcccfad735f78930a0ecca9116400e0d9aec550b38faee4f1fcb
